vertex1_key,vertex2_key,edge_type,edge_dir,ra1_deg,dec1_deg,ra2_deg,dec2_deg,x1,y1,z1,x2,y2,z2,constellation
184,183,P,+,64.0,-37.0,68.75,-37.0,0.35009876440591153,0.7178088415936054,-0.6018150231520483,0.2894558875652443,0.7443345800527583,-0.6018150231520483,CAE ERI
183,182,M,+,68.75,-37.0,68.75,-30.0,0.2894558875652443,0.7443345800527583,-0.6018150231520483,0.3138805484514826,0.8071424913259099,-0.49999999999999994,CAE ERI
182,181,P,+,68.75,-30.0,70.5,-30.0,0.3138805484514826,0.8071424913259099,-0.49999999999999994,0.2890852200539417,0.8163514779470692,-0.49999999999999994,CAE ERI
181,180,M,+,70.5,-30.0,70.5,-27.25,0.2890852200539417,0.8163514779470692,-0.49999999999999994,0.2967600198043386,0.8380244438566207,-0.45787391511695674,CAE ERI
180,179,P,+,70.5,-27.25,72.5,-27.25,0.2967600198043386,0.8380244438566207,-0.45787391511695674,0.26733261030347183,0.8478707173406815,-0.45787391511695674,CAE ERI
179,178,P,+,72.5,-27.25,75.0,-27.25,0.26733261030347183,0.8478707173406815,-0.45787391511695674,0.23009456763911088,0.8587246169747554,-0.45787391511695674,CAE LEP
172,171,M,+,64.0,-49.0,64.0,-40.0,0.2875973488998973,0.5896619492774806,-0.754709580222772,0.3358117810214666,0.6885161846758984,-0.6427876096865393,CAE HOR
185,186,M,+,50.0,52.5,50.0,55.0,0.3913043038218775,0.4663383098772987,0.7933533402912352,0.3686878264946124,0.43938504177070503,0.8191520442889918,CAM PER
187,188,M,+,47.5,55.0,47.5,57.0,0.3875026237178537,0.4228849074499409,0.8191520442889918,0.36795279874139497,0.4015500172587151,0.838670567945424,CAM PER
189,190,M,+,46.5,57.0,46.5,68.0,0.37490477185402454,0.3950671974527646,0.838670567945424,0.2578621626628927,0.2717300220761229,0.9271838545667874,CAM CAS
190,191,P,+,46.5,68.0,51.25,68.0,0.2578621626628927,0.2717300220761229,0.9271838545667874,0.2344750596539297,0.2921498694693538,0.9271838545667874,CAM CAS
191,192,M,+,51.25,68.0,51.25,77.0,0.2344750596539297,0.2921498694693538,0.9271838545667874,0.1408021450063769,0.17543583673816385,0.9743700647852352,CAM CAS
